id_Article,numero_loi,numero_decret,numero_article,multiplicatif,date_signature,division_partie,division_livre,division_titre,division_chapitre,division_section,division_paragraphe,contenu,code
462,65-60,,341,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe premier - Crimes et délits envers l'enfant,"Ceux qui auront exposé ou fait exposer, délaissé ou fait délaisser, en un lieu solitaire, un enfant ou un incapable, hors d'état de se protéger eux-mêmes à raison de leur état physique ou mental, seront, pour ce seul fait, condamnés	à	un emprisonnement d'un an à trois ans et à une amende de
20.000 à 200.000 francs.",Pénal
463,65-60,,342,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe premier - Crimes et délits envers l'enfant,"La peine portée au précèdent article sera de deux à cinq ans et l'amende de 20.000 à 400.000 francs, contre les ascendants ou toutes les autres personnes ayant autorité sur l'enfant ou l'incapable, ou en ayant la garde.",Pénal
464,65-60,,343,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe premier - Crimes et délits envers l'enfant,"S'il est résulté de l'exposition	ou	du délaissement une maladie ou incapacité totale de plus de vingt jours, le maximum de la peine sera appliqué.
Si l'enfant ou l'incapable est demeuré mutilé ou estropié ou s'il est resté atteint d'une infirmité permanente, les coupables subiront la peine d'empri-sonnement de cinq à dix ans.
Si les coupables sont les personnes mentionnées à l'article 342, la peine sera de dix ans d'emprisonnement,
Lorsque l'exposition ou le délaissement dans un lieu solitaire aura occasionné la mort, l'action sera considérée comme meurtre.",Pénal
465,65-60,,344,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe premier - Crimes et délits envers l'enfant,"Ceux qui auront exposé ou fait exposer, délaissé ou fait délaisser, en un lieu non solitaire, un enfant ou un incapable hors d'état de se protéger eux-mêmes à raison de leur état physique ou mental, seront, pour ce seul fait, condamnés à un emprisonnement de trois mois à un an et à une amende de 20.000 à 200.000 francs.
Si les coupables sont les personnes mentionnées à l'article 342, les peines seront portées au double.",Pénal
466,65-60,,345,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe premier - Crimes et délits envers l'enfant,"S'il est résulté de l'exposition	ou	du délaissement une maladie ou incapacité totale de plus de vingt jours, ou une des infirmités prévues par l'article
294 alinéa 2, les coupables subiront un emprisonnement d'un an à cinq ans et une amende de 20.000 à 200.000 francs.
Si la mort a été occasionnée sans intention de la donner la peine sera celle de la détention criminelle de cinq à dix ans.
Si les coupables sont les personnes mentionnées à l'article 342, la peine sera, dans le premier cas, celle d'un emprisonnement de cinq à dix ans, et dans le second, celle des travaux forcés à temps de dix à vingt ans.",Pénal
467,65-60,,346,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe Il - Enlèvement de mineurs,"Quiconque aura, par fraude ou violence, enlevé ou fait enlever des mineurs, ou les aura entraînés, détournés, ou déplacés ou les aura fait entraîner, détourner ou déplacer, des lieux oÙ ils étaient mis par ceux à l'autorité ou à la direction desquels ils étaient soumis ou confiés, subira la peine des travaux forcés à temps de cinq à dix ans.",Pénal
468,76-02,,347,,1976-03-25,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe Il - Enlèvement de mineurs,"(Loi n°76-02 du 25 mars 1976)
Si le mineur ainsi enlevé ou détourné est âgé de moins de quinze ans, la peine sera celle des travaux forcés à perpétuité.
Toutefois, la peine sera celle des travaux forcés de cinq à dix ans si le mineur est retrouvé vivant avant qu'ait été rendu l'arrêt de condamnation.
L'enlèvement emportera la peine de mort s'il a été suivi de la mort du mineur.",Pénal
469,65-60,,348,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe Il - Enlèvement de mineurs,"Celui qui, sans fraude ni violence, aura enlevé ou détourné, ou tenté d'enlever ou de détourner un mineur de dix-huit ans, sera puni d'un emprisonnement de deux à cinq ans et d'une amende de
20.000 à 200.000 francs.
Lorsqu'une mineure ainsi enlevée ou détournée aura épousé son ravisseur, celui-ci ne pourra être poursuivi que sur la plainte des personnes qui ont qualité pour demander l'annulation du mariage et ne pourra   être   condamné qu'après que cette annulation aura été prononcée.",Pénal
470,65-60,,349,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe Il - Enlèvement de mineurs,"Quand il aura été statué sur la garde d'un mineur par décision de justice, provisoire ou définitive, le père, la mère ou toute personne qui ne représentera pas ce mineur à ceux qui ont le droit de le réclamer ou qui, même sans fraude ou violence l'enlèvera ou le détournera ou le fera enlever ou détourner des mains de ceux auxquels sa garde aura été confiée, ou des lieux ou ces derniers l'auront placé, sera puni d'un emprisonnement de deux mois à deux ans et d'une amende de 20.000 à 200.000 francs.
Si le coupable a été déclaré déchu de la puissance	paternelle, l'emprisonnement pourra être élevé jusqu'à trois ans.",Pénal
471,77-33,,350,,1977-02-22,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe IlI - Abandon de famille,"(Loi n°77-33 du 22 février 1977)
Sera puni d'un empri-sonnement de trois mois à un an  et  d'une  amende  de
20.000 à 250.000 francs:
le conjoint qui abandonne sans motif grave, pendant plus de deux mois, la résidence familiale et se soustrait à tout ou partie des obligations d'ordre moral ou d'ordre matériel résultant du mariage ainsi que de la puissance paternelle; le délai de deux mois ne pourra être interrompu que par un retour au foyer impliquant la volonté de reprendre définitivement la vie familiale;
le mari qui, sans motif grave, abandonne pendant plus de deux mois sa femme la sachant enceinte;
le père ou la mère, que la déchéance de la puissance paternelle ait été ou non prononcée à son encontre qui compromet gravement par des mauvais traitements, par des exemples pernicieux d'ivrognerie habituelle ou d'inconduite notoire, par un défaut de soins, ou par un abandon matériel, soit la santé, soit la sécurité, soit la moralité d'un ou plusieurs de leurs enfants.
En ce qui concerne les infractions prévues au 1er et au 2e du présent article, la poursuite	comportera initialement une interpellation, constatée par procès-verbal, de la personne poursuivie, par un officier de police judiciaire ou un huissier. Un délai de quinze jours lui sera accordé pour exécuter ses obligations. Si la personne poursuivie est en fuite ou si elle n'a pas de résidence connue, l'interpellation est remplacée par l'envoi d'une lettre recommandée au dernier domicile connu, ou par avis donné au chef de village ou au délégué de quartier de ce dernier domicile.
Dans les mêmes cas, pendant le mariage, la poursuite ne sera exercée que sur plainte de l'époux resté au foyer, qui a impossibilité d'arrêter la procédure ou l'effet de la condamnation.",Pénal
472,65-60,,351,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe IlI - Abandon de famille,"Sera puni des mêmes peines toute personne qui, au mépris d'un acte exécutoire ou d'une décision de justice l'ayant condamné à verser une pension alimentaire à son conjoint, à ses ascendants, à ses descendants, sera volontairement demeurée plus de deux mois sans fournir la totalité des subsides déterminés par le jugement ni acquitter le montant intégral de la pension.
Le défaut de payement sera présumé volontaire, sauf preuve	contraire. L'insolvabilité qui résulte de l'inconduite habituelle, de la paresse ou de l'ivrognerie, ne sera en aucun cas un motif d'excuse valable pour le débiteur.
Toute	personne condamné pour l'un des délits prévus au présent article et à l'article précédent, pourra en outre être frappée, pour cinq ans au moins et dix ans au plus, de l'interdiction des droits mentionnés à l'article 34 du Code pénal.
Le Tribunal compétent pour connaître des délits visés au présent article sera celui du domicile ou de la résidence de la personne qui doit recevoir la pension ou bénéficier des subsides.",Pénal
473,65-60,,352,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe IV - Infractions aux lois sur les inhumations,"Ceux	qui,	sans l'autorisation préalable de l'officier d'état civil, dans le cas où elle est prescrite, auront fait inhumer un individu décédé, seront punis de deux à six mois d'emprisonnement et d'une amende de 50.000 à
100.000 francs sans préjudice de la poursuite des crimes dont les auteurs de ce délit pourraient être prévenus dans cette circonstance.
La même peine sera prononcée contre ceux qui auront contrevenu de quelque manière que ce soit, à la loi et aux règlements relatifs aux inhumations.",Pénal
